Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,average_rooms,average_bedrooms,Rounded_Distance_To_Coast,Rounded_Distance_To_LA,Rounded_Distance_To_SanDiego,Rounded_Distance_To_SanFrancisco,Rounded_Distance_To_SanJose
500001,3.25,29,1539,344,556,289,32.68,-117.18,944.8297357,181766.0579,4349.948813,672269.9789,740219.5752,NEAR OCEAN,San Diego,5.33,1.19,0,180,5,740,670
83200,1.1818,29,1040,291,1054,297,32.71,-117.11,7233.992279,182632.5064,4821.978245,673752.3889,741733.2662,NEAR OCEAN,San Diego,3.5,0.98,5,185,5,740,675
85900,1.7,30,1729,457,1673,460,32.71,-117.11,7233.992279,182632.5064,4821.978245,673752.3889,741733.2662,NEAR OCEAN,San Diego,3.76,0.99,5,185,5,740,675
166800,3.767,35,1399,274,695,281,32.77,-117.17,9219.896715,173951.7071,6091.192121,665036.1405,733016.4031,NEAR OCEAN,San Diego,4.98,0.98,10,175,5,735,665
164800,4.5481,6,3856,875,1547,816,32.77,-117.17,9219.896715,173951.7071,6091.192121,665036.1405,733016.4031,NEAR OCEAN,San Diego,4.73,1.07,10,175,5,735,665
82700,1.1563,38,993,246,760,205,32.71,-117.13,5597.175127,181568.6534,2977.559126,672578.5466,740553.6728,NEAR OCEAN,San Diego,4.84,1.2,5,180,5,740,675
81300,1.6953,35,614,180,691,164,32.71,-117.13,5597.175127,181568.6534,2977.559126,672578.5466,740553.6728,NEAR OCEAN,San Diego,3.74,1.1,5,180,5,740,675
81500,1.825,37,1220,325,1472,323,32.71,-117.13,5597.175127,181568.6534,2977.559126,672578.5466,740553.6728,NEAR OCEAN,San Diego,3.78,1.01,5,180,5,740,675
87500,1.2614,42,1145,314,1114,307,32.71,-117.13,5597.175127,181568.6534,2977.559126,672578.5466,740553.6728,NEAR OCEAN,San Diego,3.73,1.02,5,180,5,740,675
83300,1.5474,44,1697,413,1396,363,32.71,-117.13,5597.175127,181568.6534,2977.559126,672578.5466,740553.6728,NEAR OCEAN,San Diego,4.67,1.14,5,180,5,740,675
500001,5.7914,52,1294,175,434,180,32.76,-117.19,8039.307641,173816.2247,5615.924262,664729.4681,732700.9631,NEAR OCEAN,San Diego,7.19,0.97,10,175,5,735,665
345200,7.2758,52,1260,202,555,209,32.74,-117.22,6714.164557,174130.0165,6135.883368,664716.7575,732672.2344,NEAR OCEAN,San Diego,6.03,0.97,5,175,5,735,665
287500,2.4016,41,2621,542,1074,471,32.74,-117.22,6714.164557,174130.0165,6135.883368,664716.7575,732672.2344,NEAR OCEAN,San Diego,5.56,1.15,5,175,5,735,665
345700,7.4029,52,1283,173,436,190,32.74,-117.22,6714.164557,174130.0165,6135.883368,664716.7575,732672.2344,NEAR OCEAN,San Diego,6.75,0.91,5,175,5,735,665
213100,3.6058,52,2676,557,1181,537,32.73,-117.13,6870.369843,179738.3171,3312.524497,670846.715,738827.3861,NEAR OCEAN,San Diego,4.98,1.04,5,180,5,740,670
221100,2.2429,52,1911,415,777,412,32.73,-117.13,6870.369843,179738.3171,3312.524497,670846.715,738827.3861,NEAR OCEAN,San Diego,4.64,1.01,5,180,5,740,670
240900,5.454,52,1148,214,481,215,32.73,-117.13,6870.369843,179738.3171,3312.524497,670846.715,738827.3861,NEAR OCEAN,San Diego,5.34,1,5,180,5,740,670
145000,2.1513,43,2706,667,1531,614,32.73,-117.13,6870.369843,179738.3171,3312.524497,670846.715,738827.3861,NEAR OCEAN,San Diego,4.41,1.09,5,180,5,740,670
289400,2.9422,38,5054,1168,2366,1103,32.74,-117.17,5934.90317,176705.8193,2823.918446,667634.5694,735606.3196,NEAR OCEAN,San Diego,4.58,1.06,5,175,5,735,670
361500,3.7039,39,3803,806,1567,775,32.74,-117.17,5934.90317,176705.8193,2823.918446,667634.5694,735606.3196,NEAR OCEAN,San Diego,4.91,1.04,5,175,5,735,670
175000,2.75,37,1921,502,811,472,32.76,-117.15,8616.764215,175932.0693,5029.986452,667076.5413,735059.7053,NEAR OCEAN,San Diego,4.07,1.06,10,175,5,735,665
302200,3.4196,43,2361,489,824,470,32.76,-117.15,8616.764215,175932.0693,5029.986452,667076.5413,735059.7053,NEAR OCEAN,San Diego,5.02,1.04,10,175,5,735,665
179800,2.6518,40,1809,474,826,456,32.76,-117.15,8616.764215,175932.0693,5029.986452,667076.5413,735059.7053,NEAR OCEAN,San Diego,3.97,1.04,10,175,5,735,665
214800,3.0445,36,2644,674,1211,654,32.76,-117.15,8616.764215,175932.0693,5029.986452,667076.5413,735059.7053,NEAR OCEAN,San Diego,4.04,1.03,10,175,5,735,665
123100,3.2422,33,1126,267,621,241,32.74,-117.11,9009.111983,179906.1965,5487.838252,671159.8556,739148.5448,NEAR OCEAN,San Diego,4.67,1.11,10,180,5,740,670
98700,2.2,25,2846,644,2272,632,32.74,-117.11,9009.111983,179906.1965,5487.838252,671159.8556,739148.5448,NEAR OCEAN,San Diego,4.5,1.02,10,180,5,740,670
90300,2.4524,25,684,190,665,187,32.74,-117.11,9009.111983,179906.1965,5487.838252,671159.8556,739148.5448,NEAR OCEAN,San Diego,3.66,1.02,10,180,5,740,670
187500,7.3669,16,5895,1424,873,522,32.68,-117.17,1556.765358,182272.3479,4060.244588,672850.8675,740803.9736,NEAR OCEAN,San Diego,11.29,2.73,0,180,5,740,675
441400,7.5557,36,2052,287,699,265,32.73,-117.23,6376.230615,174563.5574,6638.90302,665007.1396,732955.7453,NEAR OCEAN,San Diego,7.74,1.08,5,175,5,735,665
240200,2.5259,35,2914,683,1562,638,32.73,-117.23,6376.230615,174563.5574,6638.90302,665007.1396,732955.7453,NEAR OCEAN,San Diego,4.57,1.07,5,175,5,735,665
269700,2.7273,44,1168,263,509,256,32.73,-117.23,6376.230615,174563.5574,6638.90302,665007.1396,732955.7453,NEAR OCEAN,San Diego,4.56,1.03,5,175,5,735,665
122700,1.9799,28,1457,397,672,342,32.76,-117.11,10576.85563,178100.1802,6859.830493,669435.1435,737428.7325,NEAR OCEAN,San Diego,4.26,1.16,10,180,5,735,670
114400,2.0852,19,2188,616,1304,607,32.76,-117.11,10576.85563,178100.1802,6859.830493,669435.1435,737428.7325,NEAR OCEAN,San Diego,3.6,1.01,10,180,5,735,670
204400,3.3854,31,2293,549,1108,557,32.76,-117.11,10576.85563,178100.1802,6859.830493,669435.1435,737428.7325,NEAR OCEAN,San Diego,4.12,0.99,10,180,5,735,670
114200,2.2409,29,2030,545,1014,518,32.76,-117.11,10576.85563,178100.1802,6859.830493,669435.1435,737428.7325,NEAR OCEAN,San Diego,3.92,1.05,10,180,5,735,670
126300,2.2604,21,2226,600,1085,533,32.76,-117.11,10576.85563,178100.1802,6859.830493,669435.1435,737428.7325,NEAR OCEAN,San Diego,4.18,1.13,10,180,5,735,670
274000,2.5288,39,3132,738,1200,690,32.74,-117.18,5804.592103,176183.8897,3226.351775,667049.5489,735018.203,NEAR OCEAN,San Diego,4.54,1.07,5,175,5,735,665
191700,3.175,20,1165,269,459,244,32.74,-117.18,5804.592103,176183.8897,3226.351775,667049.5489,735018.203,NEAR OCEAN,San Diego,4.77,1.1,5,175,5,735,665
88500,2.0673,37,1082,294,1146,265,32.69,-117.12,4823.567496,183932.8404,4792.625227,674898.4458,742870.8384,NEAR OCEAN,San Diego,4.08,1.11,5,185,5,745,675
93800,1.0658,46,200,77,180,65,32.69,-117.12,4823.567496,183932.8404,4792.625227,674898.4458,742870.8384,NEAR OCEAN,San Diego,3.08,1.18,5,185,5,745,675
354200,2.7266,45,3149,639,1160,661,32.76,-117.17,8120.29309,174867.494,4992.032696,665901.556,733879.0424,NEAR OCEAN,San Diego,4.76,0.97,10,175,5,735,665
98000,2.0547,35,1292,272,1183,272,32.69,-117.1,5733.362466,184992.6564,6392.193588,676070.9808,744049.2446,NEAR OCEAN,San Diego,4.75,1,5,185,5,745,675
103600,1.8112,29,4174,1195,3675,1124,32.69,-117.1,5733.362466,184992.6564,6392.193588,676070.9808,744049.2446,NEAR OCEAN,San Diego,3.71,1.06,5,185,5,745,675
83100,1.2413,11,3071,911,2812,774,32.69,-117.1,5733.362466,184992.6564,6392.193588,676070.9808,744049.2446,NEAR OCEAN,San Diego,3.97,1.18,5,185,5,745,675
87200,2.2102,37,1269,340,1369,302,32.69,-117.1,5733.362466,184992.6564,6392.193588,676070.9808,744049.2446,NEAR OCEAN,San Diego,4.2,1.13,5,185,5,745,675
210000,3.0481,21,4185,1018,3122,993,32.78,-117.18,8966.269168,172505.435,7361.484367,663583.6581,731563.8195,NEAR OCEAN,San Diego,4.21,1.03,10,175,5,730,665
110100,2.1757,42,1986,472,1472,475,32.74,-117.09,10511.06367,180998.5019,7176.162197,672340.6818,740334.402,NEAR OCEAN,San Diego,4.18,0.99,10,180,5,740,670
93200,2.32,23,3130,779,2472,744,32.74,-117.09,10511.06367,180998.5019,7176.162197,672340.6818,740334.402,NEAR OCEAN,San Diego,4.21,1.05,10,180,5,740,670
137500,3.2679,30,156,45,77,40,32.77,-117.2,7740.946954,172371.6982,7046.488846,663277.0139,731248.3816,NEAR OCEAN,San Diego,3.9,1.13,10,170,5,730,665
196900,2.8621,31,1952,471,936,462,32.77,-117.2,7740.946954,172371.6982,7046.488846,663277.0139,731248.3816,NEAR OCEAN,San Diego,4.23,1.02,10,170,5,730,665
255000,2.4,40,581,157,298,156,32.76,-117.2,8160.968757,173295.6555,6121.452708,664144.5156,732112.8962,NEAR OCEAN,San Diego,3.72,1.01,10,175,5,730,665
80200,1.4632,38,1445,392,1286,357,32.7,-117.13,5205.848245,182487.0996,3394.358777,673445.5422,741417.8059,NEAR OCEAN,San Diego,4.05,1.1,5,180,5,740,675
78900,0.8991,42,1210,292,945,258,32.7,-117.13,5205.848245,182487.0996,3394.358777,673445.5422,741417.8059,NEAR OCEAN,San Diego,4.69,1.13,5,180,5,740,675
75600,1.875,48,786,230,917,231,32.7,-117.13,5205.848245,182487.0996,3394.358777,673445.5422,741417.8059,NEAR OCEAN,San Diego,3.4,1,5,180,5,740,675
78800,2.5588,35,365,98,463,112,32.7,-117.13,5205.848245,182487.0996,3394.358777,673445.5422,741417.8059,NEAR OCEAN,San Diego,3.26,0.88,5,180,5,740,675
70200,1.9509,35,1179,344,1372,330,32.7,-117.13,5205.848245,182487.0996,3394.358777,673445.5422,741417.8059,NEAR OCEAN,San Diego,3.57,1.04,5,180,5,740,675
111300,0.6433,24,421,101,396,113,32.71,-117.12,6450.933633,182098.99,3896.582091,673165.1093,741143.1495,NEAR OCEAN,San Diego,3.73,0.89,5,180,5,740,675
78500,1.9286,33,1256,331,1315,321,32.71,-117.12,6450.933633,182098.99,3896.582091,673165.1093,741143.1495,NEAR OCEAN,San Diego,3.91,1.03,5,180,5,740,675
143800,3.8571,9,634,152,248,133,32.77,-117.19,8552.887769,172894.99,6612.117157,663862.6622,731837.074,NEAR OCEAN,San Diego,4.77,1.14,10,175,5,730,665
238000,3.765,30,2747,640,3185,657,32.77,-117.19,8552.887769,172894.99,6612.117157,663862.6622,731837.074,NEAR OCEAN,San Diego,4.18,0.97,10,175,5,730,665
151000,4.1368,16,3273,670,1305,671,32.77,-117.19,8552.887769,172894.99,6612.117157,663862.6622,731837.074,NEAR OCEAN,San Diego,4.88,1,10,175,5,730,665
140600,2.4397,14,3575,992,1645,839,32.77,-117.19,8552.887769,172894.99,6612.117157,663862.6622,731837.074,NEAR OCEAN,San Diego,4.26,1.18,10,175,5,730,665
140000,2.6333,33,1591,461,794,425,32.76,-117.13,9463.554516,177009.7105,5716.618328,668254.4089,736242.9395,NEAR OCEAN,San Diego,3.74,1.08,10,175,5,735,670
162500,2.1094,29,2568,682,1191,642,32.76,-117.13,9463.554516,177009.7105,5716.618328,668254.4089,736242.9395,NEAR OCEAN,San Diego,4,1.06,10,175,5,735,670
127100,2.1563,22,2623,732,1283,718,32.76,-117.13,9463.554516,177009.7105,5716.618328,668254.4089,736242.9395,NEAR OCEAN,San Diego,3.65,1.02,10,175,5,735,670
154400,2.375,41,1545,420,747,415,32.76,-117.13,9463.554516,177009.7105,5716.618328,668254.4089,736242.9395,NEAR OCEAN,San Diego,3.72,1.01,10,175,5,735,670
142900,1.9392,27,2280,695,1235,664,32.76,-117.13,9463.554516,177009.7105,5716.618328,668254.4089,736242.9395,NEAR OCEAN,San Diego,3.43,1.05,10,175,5,735,670
466700,7.5925,39,3089,431,1175,432,32.72,-117.24,6233.902702,175007.9002,7397.756743,665300.3582,733241.814,NEAR OCEAN,San Diego,7.15,1,5,175,5,735,665
396400,6.6013,39,3819,594,1361,583,32.72,-117.24,6233.902702,175007.9002,7397.756743,665300.3582,733241.814,NEAR OCEAN,San Diego,6.55,1.02,5,175,5,735,665
441700,4.7396,52,2023,301,649,285,32.76,-117.18,8025.566457,174340.181,5230.169631,665315.1489,733289.679,NEAR OCEAN,San Diego,7.1,1.06,10,175,5,735,665
158900,3.6492,8,3694,997,1297,807,32.76,-117.18,8025.566457,174340.181,5230.169631,665315.1489,733289.679,NEAR OCEAN,San Diego,4.58,1.24,10,175,5,735,665
67500,2.6493,17,711,254,327,227,32.76,-117.18,8025.566457,174340.181,5230.169631,665315.1489,733289.679,NEAR OCEAN,San Diego,3.13,1.12,10,175,5,735,665
102900,2.2375,24,2927,704,2005,668,32.73,-117.1,9127.208567,181354.6273,5930.578187,672612.6761,740601.4452,NEAR OCEAN,San Diego,4.38,1.05,10,180,5,740,675
132600,3.8864,27,3160,627,1628,612,32.73,-117.11,8337.89558,180812.6964,5035.395579,672023.3075,740009.4539,NEAR OCEAN,San Diego,5.16,1.02,10,180,5,740,670
97300,2.3269,35,1689,397,1135,366,32.73,-117.11,8337.89558,180812.6964,5035.395579,672023.3075,740009.4539,NEAR OCEAN,San Diego,4.61,1.08,10,180,5,740,670
126700,3.8355,34,1096,221,574,223,32.73,-117.11,8337.89558,180812.6964,5035.395579,672023.3075,740009.4539,NEAR OCEAN,San Diego,4.91,0.99,10,180,5,740,670
145200,2.2768,42,1104,305,892,270,32.78,-117.17,9854.799705,173038.2184,7194.283481,664171.4564,732154.4333,NEAR OCEAN,San Diego,4.09,1.13,10,175,5,730,665
164100,2.3658,17,3845,1051,3102,944,32.78,-117.17,9854.799705,173038.2184,7194.283481,664171.4564,732154.4333,NEAR OCEAN,San Diego,4.07,1.11,10,175,5,730,665
92200,2.9576,16,2056,631,847,569,32.77,-117.15,9659.970416,175021.7316,6122.332237,666212.5146,734198.3145,NEAR OCEAN,San Diego,3.61,1.11,10,175,5,735,665
168800,3.5156,50,2307,424,887,356,32.73,-117.12,7581.942441,180273.9169,4157.991773,671434.6532,739418.1003,NEAR OCEAN,San Diego,6.48,1.19,10,180,5,740,670
175400,3.4151,52,3976,718,1750,769,32.73,-117.12,7581.942441,180273.9169,4157.991773,671434.6532,739418.1003,NEAR OCEAN,San Diego,5.17,0.93,10,180,5,740,670
125000,1.9107,36,26,14,58,23,32.68,-117.11,4281.75344,185378.7448,6216.296054,676351.4134,744323.9353,NEAR OCEAN,San Diego,1.13,0.61,5,185,5,745,675
411600,6.1309,52,1388,213,513,211,32.75,-117.19,6930.789797,174739.6779,4672.256364,665597.0002,733565.5174,NEAR OCEAN,San Diego,6.58,1.01,5,175,5,735,665
258300,2.5882,33,1115,316,583,269,32.75,-117.19,6930.789797,174739.6779,4672.256364,665597.0002,733565.5174,NEAR OCEAN,San Diego,4.14,1.17,5,175,5,735,665
500001,8.1548,52,1495,230,459,190,32.75,-117.19,6930.789797,174739.6779,4672.256364,665597.0002,733565.5174,NEAR OCEAN,San Diego,7.87,1.21,5,175,5,735,665
162500,0.536,52,25,5,13,5,32.75,-117.19,6930.789797,174739.6779,4672.256364,665597.0002,733565.5174,NEAR OCEAN,San Diego,5,1,5,175,5,735,665
211700,3.0259,26,3149,832,1320,808,32.74,-117.15,6598.060789,177759.6242,2890.497197,668806.7842,736784.4912,NEAR OCEAN,San Diego,3.9,1.03,5,180,5,735,670
263600,2.2578,43,2383,607,962,587,32.74,-117.15,6598.060789,177759.6242,2890.497197,668806.7842,736784.4912,NEAR OCEAN,San Diego,4.06,1.03,5,180,5,735,670
159400,2.6818,35,1391,329,726,317,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,4.39,1.04,10,175,5,735,670
129200,2.7852,37,1832,525,955,488,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,3.75,1.08,10,175,5,735,670
150000,1.0353,19,1358,613,766,630,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,2.16,0.97,10,175,5,735,670
131300,2.4167,27,1551,464,880,400,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,3.88,1.16,10,175,5,735,670
162500,2.1937,20,1182,379,678,326,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,3.63,1.16,10,175,5,735,670
118100,2.2813,29,1961,565,1002,569,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,3.45,0.99,10,175,5,735,670
133300,2.4828,25,1908,513,956,467,32.75,-117.14,8027.195547,177379.2109,4290.269323,668529.1807,736512.4387,NEAR OCEAN,San Diego,4.09,1.1,10,175,5,735,670
240000,2.1532,28,1514,384,540,352,32.75,-117.17,7024.577325,175785.5432,3900.130991,666767.6999,734742.3486,NEAR OCEAN,San Diego,4.3,1.09,5,175,5,735,665
289600,3.0726,52,1052,239,381,201,32.75,-117.17,7024.577325,175785.5432,3900.130991,666767.6999,734742.3486,NEAR OCEAN,San Diego,5.23,1.19,5,175,5,735,665
249000,3.654,38,5430,1176,2357,1100,32.75,-117.17,7024.577325,175785.5432,3900.130991,666767.6999,734742.3486,NEAR OCEAN,San Diego,4.94,1.07,5,175,5,735,665
92600,2.085,9,1931,472,1628,445,32.71,-117.1,7616.28891,183169.1748,5750.671691,674340.3837,742324.0214,NEAR OCEAN,San Diego,4.34,1.06,10,185,5,740,675
87900,1.75,25,939,247,1003,240,32.71,-117.1,7616.28891,183169.1748,5750.671691,674340.3837,742324.0214,NEAR OCEAN,San Diego,3.91,1.03,10,185,5,740,675
86900,1.7075,29,3422,713,2775,644,32.71,-117.1,7616.28891,183169.1748,5750.671691,674340.3837,742324.0214,NEAR OCEAN,San Diego,5.31,1.11,10,185,5,740,675
120300,3.5789,28,3109,594,1559,589,32.73,-117.09,9941.939029,181899.6814,6836.559257,673202.757,741194.0727,NEAR OCEAN,San Diego,5.28,1.01,10,180,5,740,675
124100,2.8942,26,3114,686,1948,660,32.73,-117.09,9941.939029,181899.6814,6836.559257,673202.757,741194.0727,NEAR OCEAN,San Diego,4.72,1.04,10,180,5,740,675
102500,2.0938,39,1273,246,770,242,32.72,-117.09,9039.561386,182803.1814,6667.281493,674065.5613,742054.4107,NEAR OCEAN,San Diego,5.26,1.02,10,185,5,740,675
111800,1.6944,33,1096,240,716,224,32.72,-117.09,9039.561386,182803.1814,6667.281493,674065.5613,742054.4107,NEAR OCEAN,San Diego,4.89,1.07,10,185,5,740,675
466700,3.1979,43,1437,406,692,379,32.74,-117.16,6205.114655,177231.074,2699.949039,668220.3152,736195.0828,NEAR OCEAN,San Diego,3.79,1.07,5,175,5,735,670
418800,3.0571,49,1815,495,601,410,32.74,-117.16,6205.114655,177231.074,2699.949039,668220.3152,736195.0828,NEAR OCEAN,San Diego,4.43,1.21,5,175,5,735,670
261500,3.1921,27,2335,604,982,590,32.74,-117.16,6205.114655,177231.074,2699.949039,668220.3152,736195.0828,NEAR OCEAN,San Diego,3.96,1.02,5,175,5,735,670
225000,2.6042,52,852,262,389,249,32.74,-117.16,6205.114655,177231.074,2699.949039,668220.3152,736195.0828,NEAR OCEAN,San Diego,3.42,1.05,5,175,5,735,670
243800,3.06,21,1882,486,903,482,32.74,-117.16,6205.114655,177231.074,2699.949039,668220.3152,736195.0828,NEAR OCEAN,San Diego,3.9,1.01,5,175,5,735,670
89400,1.9338,44,658,218,869,212,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,3.1,1.03,5,180,5,740,675
87000,2.1875,43,1126,289,1132,294,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,3.83,0.98,5,180,5,740,675
82700,1.5729,36,633,148,557,139,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,4.55,1.06,5,180,5,740,675
92500,1.2188,40,1227,330,1199,316,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,3.88,1.04,5,180,5,740,675
86500,1.8008,48,510,180,545,132,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,3.86,1.36,5,180,5,740,675
77300,1.6023,32,1280,353,1335,330,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,3.88,1.07,5,180,5,740,675
90000,0.9589,47,552,161,593,174,32.7,-117.14,4308.700383,181962.5718,2637.099656,672860.3849,740829.5886,NEAR OCEAN,San Diego,3.17,0.93,5,180,5,740,675
174100,2.693,37,4142,1031,1936,968,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,4.28,1.07,10,180,5,735,670
135000,2.1292,23,3999,1182,2051,1130,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,3.54,1.05,10,180,5,735,670
130600,2.5872,31,2336,656,1186,609,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,3.84,1.08,10,180,5,735,670
112500,2.2264,24,1877,519,898,483,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,3.89,1.07,10,180,5,735,670
157600,2.2599,20,2271,602,992,520,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,4.37,1.16,10,180,5,735,670
168800,3,50,1476,354,698,354,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,4.17,1,10,180,5,735,670
150000,1.95,28,2279,671,1166,623,32.75,-117.13,8542.074776,177916.9468,4792.830835,669117.7817,737103.7541,NEAR OCEAN,San Diego,3.66,1.08,10,180,5,735,670
334600,4.7891,19,2802,802,1159,597,32.69,-117.17,1306.88771,181339.4151,2980.758042,671979.7031,739936.0633,NEAR OCEAN,San Diego,4.69,1.34,0,180,5,740,670
422200,4.5189,45,3168,598,1341,562,32.69,-117.17,1306.88771,181339.4151,2980.758042,671979.7031,739936.0633,NEAR OCEAN,San Diego,5.64,1.06,0,180,5,740,670
500001,5.3177,40,2236,331,767,316,32.69,-117.17,1306.88771,181339.4151,2980.758042,671979.7031,739936.0633,NEAR OCEAN,San Diego,7.08,1.05,0,180,5,740,670
112700,3.4583,34,1469,267,1031,267,32.69,-117.09,6348.405796,185527.265,7241.002091,676658.3203,744639.405,NEAR OCEAN,San Diego,5.5,1,5,185,5,745,675
108000,1.3269,18,1645,430,1221,410,32.69,-117.09,6348.405796,185527.265,7241.002091,676658.3203,744639.405,NEAR OCEAN,San Diego,4.01,1.05,5,185,5,745,675
108300,3.1833,20,1102,205,852,217,32.69,-117.09,6348.405796,185527.265,7241.002091,676658.3203,744639.405,NEAR OCEAN,San Diego,5.08,0.94,5,185,5,745,675
291400,3.8409,38,3966,768,1640,729,32.73,-117.22,5782.072516,175065.765,5734.871378,665587.8116,733539.9813,NEAR OCEAN,San Diego,5.44,1.05,5,175,5,735,665
146400,2.6777,35,2539,661,1308,629,32.76,-117.14,9001.591427,176469.2716,5302.397656,667665.1158,735651.0018,NEAR OCEAN,San Diego,4.04,1.05,10,175,5,735,670
145500,2.1727,32,2587,681,1246,650,32.76,-117.14,9001.591427,176469.2716,5302.397656,667665.1158,735651.0018,NEAR OCEAN,San Diego,3.98,1.05,10,175,5,735,670
164100,2.694,28,3025,756,1328,695,32.76,-117.14,9001.591427,176469.2716,5302.397656,667665.1158,735651.0018,NEAR OCEAN,San Diego,4.35,1.09,10,175,5,735,670
160000,2.0792,35,1785,493,965,506,32.76,-117.14,9001.591427,176469.2716,5302.397656,667665.1158,735651.0018,NEAR OCEAN,San Diego,3.53,0.97,10,175,5,735,670
142300,2.1273,24,3523,991,1775,873,32.76,-117.14,9001.591427,176469.2716,5302.397656,667665.1158,735651.0018,NEAR OCEAN,San Diego,4.04,1.14,10,175,5,735,670
47500,1.7961,52,204,74,248,57,32.67,-117.11,3456.403672,186298.434,6979.852997,677219.1845,745188.8027,NEAR OCEAN,San Diego,3.58,1.3,5,185,5,745,675
93000,1.6094,43,515,146,445,140,32.67,-117.11,3456.403672,186298.434,6979.852997,677219.1845,745188.8027,NEAR OCEAN,San Diego,3.68,1.04,5,185,5,745,675
83300,1.4844,52,280,71,217,71,32.67,-117.11,3456.403672,186298.434,6979.852997,677219.1845,745188.8027,NEAR OCEAN,San Diego,3.94,1,5,185,5,745,675
